[2025-03-23 11:30:52] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/README.md to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/README.md
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/LICENSE.txt to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/LICENSE.txt
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/composer.json to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/composer.json
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/ASCII.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/ASCII.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07a.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07a.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a0.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a0.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06e.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06e.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x077.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x077.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0af.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0af.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0c8.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0c8.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x063.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x063.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x088.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x088.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x089.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x089.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0c9.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0c9.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x062.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x062.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x076.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x076.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06d.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06d.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a1.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a1.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06f.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06f.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a3.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a3.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07b.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07b.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x060.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x060.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ae.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ae.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x074.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x074.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ad.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ad.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x075.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x075.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x061.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x061.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a2.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a2.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07c.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07c.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x065.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x065.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x071.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x071.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06c.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06c.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x059.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x059.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07f.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07f.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x058.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x058.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06b.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06b.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x070.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x070.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x064.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x064.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x1f1.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x1f1.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/ascii_language_max_key.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/ascii_language_max_key.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ac.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ac.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0b9.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0b9.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x072.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x072.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x066.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x066.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07d.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07d.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x099.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x099.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x098.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x098.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06a.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x06a.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a4.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0a4.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07e.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x07e.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x067.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x067.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0b8.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0b8.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x073.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x073.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x028.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x028.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00f.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00f.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x014.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x014.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x000.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x000.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fa.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fa.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x001.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x001.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x015.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x015.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x029.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x029.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00e.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00e.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fb.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fb.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x003.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x003.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x017.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x017.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x016.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x016.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fc.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fc.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x002.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x002.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00d.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00d.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x006.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x006.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x012.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x012.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01d.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01d.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01e.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01e.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00a.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00a.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/ascii_extras_by_languages.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/ascii_extras_by_languages.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x013.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x013.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x007.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x007.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ff.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ff.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x011.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x011.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fd.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fd.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x005.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x005.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00c.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00c.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00b.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x00b.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01f.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01f.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fe.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0fe.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x004.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x004.php
[2025-03-23 11:30:52] [class-ss-setup-task.php:130] Adding file /Users/pablofraustro/Local Sites/portfolio/app/public/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x010.php to queue as: http://localhost:10003/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x010.php
